,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,value_units
136,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",75806.34587896381,kt CO2e
137,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",112569.63371581266,kt CO2e
138,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",146865.8367210812,kt CO2e
139,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",74018.32555548729,kt CO2e
140,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",607681.0769136726,kt CO2e
141,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",22743.307363943273,kt CO2e
142,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6812.177621377251,kt CO2e
143,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",166101.38322537675,kt CO2e
144,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78197.6971118582,kt CO2e
145,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",21688.569986125618,kt CO2e
148,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",69761.20077671556,kt CO2e
149,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",542044.614802852,kt CO2e
150,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1137451.3670295435,kt CO2e
151,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",104318.90964580192,kt CO2e
152,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79372.32515792939,kt CO2e
153,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3449.368195563394,kt CO2e
154,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",56268.97549787204,kt CO2e
155,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",513231.7858380836,kt CO2e
156,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1292021.17787205,kt CO2e
157,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",307947.5514708165,kt CO2e
158,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",15782.963212690074,kt CO2e
159,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",243.36561788282992,kt CO2e
160,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",24586.68042791977,kt CO2e
161,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",13299.43794382692,kt CO2e
162,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3105.259578260399,kt CO2e
163,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",108.38613475340355,kt CO2e
164,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",228686.5337561335,kt CO2e
165,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",67194.37364050256,kt CO2e
166,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",49331.79093200692,kt CO2e
167,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",450927.27718234586,kt CO2e
168,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",62651.5186487107,kt CO2e
169,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",180396.6184546082,kt CO2e
170,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2382499.4153036014,kt CO2e
171,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54800.76978215462,kt CO2e
172,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17483.72219584475,kt CO2e
173,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",296865.05197551695,kt CO2e
174,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71510.19227336113,kt CO2e
175,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",52695.05194639416,kt CO2e
176,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",240635.80837453296,kt CO2e
177,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",710953.1230835121,kt CO2e
178,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",765797.9251287348,kt CO2e
179,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,1993,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6613395.75015369,kt CO2e
180,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",430848.4979561061,kt CO2e
181,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",76039.4717350331,kt CO2e
182,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",96767.03736479164,kt CO2e
183,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",151469.47524052113,kt CO2e
184,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",70137.9351544066,kt CO2e
185,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",628145.8691936331,kt CO2e
186,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",21840.77034086764,kt CO2e
187,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7060.234171261289,kt CO2e
188,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",157398.16594730332,kt CO2e
189,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",82105.13239719544,kt CO2e
190,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",22181.183306511823,kt CO2e
193,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",75346.7525381657,kt CO2e
194,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",534674.4197823444,kt CO2e
195,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1119681.9677145246,kt CO2e
196,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",107040.73325628426,kt CO2e
197,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78430.42835006425,kt CO2e
198,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3376.1588282223775,kt CO2e
199,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",57697.723460031986,kt CO2e
200,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",507332.06282281794,kt CO2e
201,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1353190.9174446044,kt CO2e
202,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",260513.3921967918,kt CO2e
203,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",13831.485762162007,kt CO2e
204,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",229.72108219284857,kt CO2e
205,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",23219.927253849688,kt CO2e
206,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",12464.684567067497,kt CO2e
207,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2886.544214053886,kt CO2e
208,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",109.08338903708936,kt CO2e
209,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",229568.28866016582,kt CO2e
210,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68443.50054823289,kt CO2e
211,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",51236.0514480018,kt CO2e
212,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",445318.00826973043,kt CO2e
213,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",63560.3441563093,kt CO2e
214,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",177810.77862995595,kt CO2e
215,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2119790.293254699,kt CO2e
216,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",52331.006493758236,kt CO2e
217,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17902.695066213375,kt CO2e
218,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",313888.66869007907,kt CO2e
219,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",74016.11246028155,kt CO2e
220,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",51688.113461133886,kt CO2e
221,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",234610.69807504254,kt CO2e
222,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",604680.6659561475,kt CO2e
223,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",754948.2400158895,kt CO2e
224,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,1994,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6700778.175616319,kt CO2e
225,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",439269.8778627952,kt CO2e
226,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79283.43014316553,kt CO2e
227,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",88354.30963050835,kt CO2e
228,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",153593.38357676018,kt CO2e
229,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71677.01922707015,kt CO2e
230,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",645455.2967763351,kt CO2e
231,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",22499.6505570476,kt CO2e
232,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",6996.9437697606045,kt CO2e
233,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",156320.8482169894,kt CO2e
234,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79174.86735143494,kt CO2e
235,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20080.529411458592,kt CO2e
238,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",71632.46109473768,kt CO2e
239,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",540195.1947930359,kt CO2e
240,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1115305.3568839307,kt CO2e
241,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",109399.05975325,kt CO2e
242,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",77194.41230181047,kt CO2e
243,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",3506.1753211287937,kt CO2e
244,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",59223.6031127338,kt CO2e
245,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",533876.4463044464,kt CO2e
246,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1374714.9012940412,kt CO2e
247,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",243208.55602524045,kt CO2e
248,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",12448.475890200067,kt CO2e
249,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",233.53956220044296,kt CO2e
250,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",22233.48901400371,kt CO2e
251,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10090.9330865121,kt CO2e
252,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2682.409803612641,kt CO2e
253,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,1995,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",105.72288670955533,kt CO2e
